"","id","label","url","description","matchText","PossibleAlias","wikiDataMatch"
"4800","Q56440874","Andrew Carter","//www.wikidata.org/wiki/Q56440874","Wildlife Ecologist, Australian Wildlife Conservancy","Andrew Carter",NA,"Y"
"4801","Q4756565","Andrew Carter","//www.wikidata.org/wiki/Q4756565","Wikimedia disambiguation page","Andrew Carter",NA,"Y"
"4802","Q59320420","Andrew Carter","//www.wikidata.org/wiki/Q59320420",NA,"Andrew Carter",NA,"Y"
"4803","Q2218446","Jack Dalton","//www.wikidata.org/wiki/Q2218446",NA,"Jack Dalton",NA,"Y"
"4804","Q11756066","Jack Dalton","//www.wikidata.org/wiki/Q11756066","Wikimedia disambiguation page","Jack Dalton",NA,"Y"
"4805","Q6111980","Jack Dalton","//www.wikidata.org/wiki/Q6111980","American baseball player","Jack Dalton",NA,"Y"
"4806","Q6111982","Jack Dalton","//www.wikidata.org/wiki/Q6111982","football player","Jack Dalton",NA,"Y"
"4807","Q19376006","Jack Dalton","//www.wikidata.org/wiki/Q19376006",NA,"Jack Dalton",NA,"Y"
"4808","Q56704007","Jack P. Dalton","//www.wikidata.org/wiki/Q56704007","birth/death: 1908-  LCAuth[n87836755] VIAF[112055428]","Jack Dalton","Jack Dalton","Y"
"4809","Q1211948","The Daltons","//www.wikidata.org/wiki/Q1211948","group of Lucky Luke characters","Jack Dalton","Jack Dalton","Y"
"4810","Q14644710","Dalton, Jack of Spies","//www.wikidata.org/wiki/Q14644710","episode of MacGyver (S2 E17)","Jack Dalton el espía","Jack Dalton el espía","Y"
"4811","Q40195897","Malvina Malinek","//www.wikidata.org/wiki/Q40195897","(1937 - ), Medical scientist and Biochemist","Malvina Malinek",NA,"Y"
"4812","Q5240782","David Walker","//www.wikidata.org/wiki/Q5240782","English cricketer","David Frank Walker","David Frank Walker","Y"
"4813","Q64796825","Gwyn James","//www.wikidata.org/wiki/Q64796825","Australian historian and publisher","Gwynydd Francis James","Gwynydd Francis James","Y"
"4814","Q237782","Boris Trajkovski","//www.wikidata.org/wiki/Q237782","President of Macedonia","Boris Trajkovski",NA,"Y"
"4815","Q2946074","Boris Trajkovski Sports Center","//www.wikidata.org/wiki/Q2946074",NA,"Boris Trajkovski Sports Center",NA,"Y"
"4816","Q4945411","Boris Trajkovski Stadium","//www.wikidata.org/wiki/Q4945411",NA,"Boris Trajkovski Stadium",NA,"Y"
"4817","Q28355014","Kalev Kruup","//www.wikidata.org/wiki/Q28355014",NA,"Kalev Kruup",NA,"Y"
"4818","Q273158","Irene Morgan","//www.wikidata.org/wiki/Q273158","American activist","Irene Amos Morgan","Irene Amos Morgan","Y"
"4819","Q16089720","Beryl Beaurepaire","//www.wikidata.org/wiki/Q16089720","Australian political activist and feminist","Beryl Edith Beaurepaire","Beryl Edith Beaurepaire","Y"
"4820","Q5292889","Don Kay","//www.wikidata.org/wiki/Q5292889","Tasmanian Composer","Donald Henry Kay","Donald Henry Kay","Y"
"4821","Q7177822","Peter Yeldham","//www.wikidata.org/wiki/Q7177822","Australian screenwriter","Peter Alan Yeldham","Peter Alan Yeldham","Y"
"4822","Q75324234","James Powell","//www.wikidata.org/wiki/Q75324234","(1737-1824)","James Powell",NA,"Y"
"4823","Q6141391","James Powell","//www.wikidata.org/wiki/Q6141391","English chemist and glassmaker","James Powell",NA,"Y"
"4824","Q75324323","James Powell","//www.wikidata.org/wiki/Q75324323","(1778-1846)","James Powell",NA,"Y"
"4825","Q76240942","James Powell","//www.wikidata.org/wiki/Q76240942","Peerage person ID=630116","James Powell",NA,"Y"
"4826","Q6141389","James Powell","//www.wikidata.org/wiki/Q6141389","Welsh cricketer","James Powell",NA,"Y"
"4827","Q90235656","James Powell","//www.wikidata.org/wiki/Q90235656","researcher (ORCID 0000-0002-1181-5390)","James Powell",NA,"Y"
"4828","Q89696640","James Powell","//www.wikidata.org/wiki/Q89696640","researcher","James Powell",NA,"Y"
"4829","Q6141386","James Powell","//www.wikidata.org/wiki/Q6141386","cricketer","James Powell",NA,"Y"
"4830","Q6141388","James Powell","//www.wikidata.org/wiki/Q6141388","Canadian humorous and msytery writer","James Powell",NA,"Y"
"4831","Q28864132","James Powell","//www.wikidata.org/wiki/Q28864132","British cricketer (1899-1973)","James Powell",NA,"Y"
"4832","Q364835","Tristram Cary","//www.wikidata.org/wiki/Q364835","English composer","Tristram Ogilvie Cary","Tristram Ogilvie Cary","Y"
"4833","Q230415","Judith Anderson","//www.wikidata.org/wiki/Q230415","Australian actress","Judith Anderson",NA,"Y"
"4834","Q81118090","Judith Anderson","//www.wikidata.org/wiki/Q81118090","researcher","Judith Anderson",NA,"Y"
"4835","Q176409","Brett Whiteley","//www.wikidata.org/wiki/Q176409","Australian artist","Brett Whiteley",NA,"Y"
"4836","Q4962429","Brett Whiteley","//www.wikidata.org/wiki/Q4962429","Australian politician","Brett Whiteley",NA,"Y"
"4837","Q4962431","Brett Whiteley Travelling Art Scholarship","//www.wikidata.org/wiki/Q4962431",NA,"Brett Whiteley Travelling Art Scholarship",NA,"Y"
"4838","Q87742110","Brett Whiteley House","//www.wikidata.org/wiki/Q87742110","Heritage-listed house in New South Wales, Australia","Brett Whiteley House",NA,"Y"
"4839","Q1811222","Robert Hughes","//www.wikidata.org/wiki/Q1811222","Australian critic, historian, and writer (1938–2012)","Robert Studley Forrest Hughes","Robert Studley Forrest Hughes","Y"
"4840","Q6252532","John Perceval","//www.wikidata.org/wiki/Q6252532","Australian artist","John de Burgh Perceval","John de Burgh Perceval","Y"
"4841","Q3509325","Miriam Hyde","//www.wikidata.org/wiki/Q3509325","Australian composer, musician and writer","Miriam Beatrice Hyde","Miriam Beatrice Hyde","Y"
"4842","Q92388551","Joseph Torrent","//www.wikidata.org/wiki/Q92388551",NA,"Joseph Torrent",NA,"Y"
"4843","Q92259288","David Wynne Jones","//www.wikidata.org/wiki/Q92259288","Australian scout leader","David Wynne Jones",NA,"Y"
"4844","Q7821825","Tony Barber","//www.wikidata.org/wiki/Q7821825","Australian TV host","Anthony Louis Barber","Anthony Louis Barber","Y"
"4845","Q4718896","Alexander Fraser","//www.wikidata.org/wiki/Q4718896","Scottish landscape painter (1827-1899)","Alexander Fraser",NA,"Y"
"4846","Q42297154","Alexander Fraser, 4th Lord Lovat","//www.wikidata.org/wiki/Q42297154","1527 - 1557","Alexander Fraser, 4th Lord Lovat",NA,"Y"
"4847","Q4718938","Alexander George Fraser","//www.wikidata.org/wiki/Q4718938","Scottish genre and domestic painter (1786-1865)","Alexander Fraser the Elder","Alexander Fraser the Elder","Y"
"4848","Q4718895","Alexander Fraser","//www.wikidata.org/wiki/Q4718895","Soldier and political figure in Upper Canada","Alexander Fraser",NA,"Y"
"4849","Q4718890","Alexander Fraser","//www.wikidata.org/wiki/Q4718890","Wikimedia disambiguation page","Alexander Fraser",NA,"Y"
"4850","Q4718893","Alexander Fraser","//www.wikidata.org/wiki/Q4718893","Australian politician","Alexander Fraser",NA,"Y"
"4851","Q4718898","Alexander Fraser","//www.wikidata.org/wiki/Q4718898","Lord Chamberlain of Scotland","Alexander Fraser",NA,"Y"
"4852","Q96084771","Alexander Fraser","//www.wikidata.org/wiki/Q96084771",NA,"Alexander Fraser",NA,"Y"
"4853","Q4718883","Alexander Fraizer","//www.wikidata.org/wiki/Q4718883","Scottish physician","Alexander Fraser","Alexander Fraser","Y"
"4854","Q76325491","Alexander Fraser","//www.wikidata.org/wiki/Q76325491","1775-1840","Alexander Fraser",NA,"Y"
"4855","Q50033996","Francis James Browne","//www.wikidata.org/wiki/Q50033996",NA,"Francis James Browne",NA,"Y"
"4856","Q76506250","FRANCIS JAMES BROWNE","//www.wikidata.org/wiki/Q76506250","scientific article published on 01 August 1963","FRANCIS JAMES BROWNE",NA,"Y"
"4857","Q52480595","FRANCIS JAMES BROWNE.","//www.wikidata.org/wiki/Q52480595","scientific article published in December 1963","FRANCIS JAMES BROWNE.",NA,"Y"
"4858","Q48619303","Francis James Browne, 1879-1963: a great obstetrician and a great teacher.","//www.wikidata.org/wiki/Q48619303","scientific article published in September 2004","Francis James Browne, 1879-1963: a great obstetrician and a great teacher.",NA,"Y"
"4859","Q2067683","Stephen Mangan","//www.wikidata.org/wiki/Q2067683","English actor","Stephen James Mangan","Stephen James Mangan","Y"
"4860","Q11995607","Phillip Adams","//www.wikidata.org/wiki/Q11995607","Australian sport shooter","Phillip Maxwell Adams","Phillip Maxwell Adams","Y"
"4861","Q62086632","Rayden Alfred Perry","//www.wikidata.org/wiki/Q62086632",NA,"Rayden Alfred Perry",NA,"Y"
"4862","Q75859707","David John Foster-Barham","//www.wikidata.org/wiki/Q75859707","born 1951","David John Foster-Barham",NA,"Y"
"4863","Q2449392","Bruce Vaughan","//www.wikidata.org/wiki/Q2449392","professional golfer","Bruce Vaughan",NA,"Y"
"4864","Q48926049","John Louis Potts, OAM. A dedicated country practitioner.","//www.wikidata.org/wiki/Q48926049","scientific article published in March 1994","John Louis Potts, OAM. A dedicated country practitioner.",NA,"Y"
"4865","Q6988277","Neil Batt","//www.wikidata.org/wiki/Q6988277","Tasmanian politician","Neil Leonard Charles Batt","Neil Leonard Charles Batt","Y"
"4866","Q6088460","Issy Pilowsky","//www.wikidata.org/wiki/Q6088460","Australian psychiatrist","Issy Pilowsky",NA,"Y"
"4867","Q3086860","Fred Hollows","//www.wikidata.org/wiki/Q3086860","New Zealand–Australian ophthalmologist","Frederick Cossom Hollows","Frederick Cossom Hollows","Y"
"4868","Q76288880","Margaret Mary Ryan","//www.wikidata.org/wiki/Q76288880","1870-1938","Margaret Mary Ryan",NA,"Y"
"4869","Q6224185","John Buxton Knight","//www.wikidata.org/wiki/Q6224185","British artist","John Knight","John Knight","Y"
"4870","Q64498269","John Knight","//www.wikidata.org/wiki/Q64498269","researcher","John Knight",NA,"Y"
"4871","Q19960134","John Knight","//www.wikidata.org/wiki/Q19960134","artist","John Knight",NA,"Y"
"4872","Q18671942","John Baverstock Knight","//www.wikidata.org/wiki/Q18671942","English land surveyor and painter","John Knight","John Knight","Y"
"4873","Q6243316","John Knight","//www.wikidata.org/wiki/Q6243316","British Royal Navy officer","John Knight",NA,"Y"
"4874","Q30717047","John Knight","//www.wikidata.org/wiki/Q30717047","Exmoor pioneer","John Knight",NA,"Y"
"4875","Q16200547","John Knight","//www.wikidata.org/wiki/Q16200547","English merchant and politician, died 1718","John Knight",NA,"Y"
"4876","Q19325471","John Knight","//www.wikidata.org/wiki/Q19325471","English ironmaster (1740-1795)","John Knight",NA,"Y"
"4877","Q75237520","John Knight","//www.wikidata.org/wiki/Q75237520","died 1799","John Knight",NA,"Y"
"4878","Q73412540","John Knight","//www.wikidata.org/wiki/Q73412540","(1945–)","John Knight",NA,"Y"
"4879","Q961495","Jack Taylor","//www.wikidata.org/wiki/Q961495","American actor, born 1936","Jack Taylor",NA,"Y"
"4880","Q541351","Jack Taylor","//www.wikidata.org/wiki/Q541351","English football referee","Jack Taylor",NA,"Y"
"4881","Q42767532","Jack Taylor","//www.wikidata.org/wiki/Q42767532","researcher","Jack Taylor",NA,"Y"
"4882","Q166125","Jack Taylor","//www.wikidata.org/wiki/Q166125","Wikimedia disambiguation page","Jack Taylor",NA,"Y"
"4883","Q6115462","Jack Taylor","//www.wikidata.org/wiki/Q6115462","American swimmer, Olympic bronze medalist, U.S. Navy aviator","Jack Taylor",NA,"Y"
"4884","Q53117681","John W. Taylor","//www.wikidata.org/wiki/Q53117681","American painter (1897-1983)","Jack Taylor","Jack Taylor","Y"
"4885","Q6115446","Jack Taylor","//www.wikidata.org/wiki/Q6115446","Irish television drama","Jack Taylor",NA,"Y"
"4886","Q20030871","Jack Taylor","//www.wikidata.org/wiki/Q20030871","British sportsman, born 1932","Jack Taylor",NA,"Y"
"4887","Q6115452","Jack Taylor","//www.wikidata.org/wiki/Q6115452","fattest man in Great Britain","Jack Taylor",NA,"Y"
"4888","Q93421326","Jack Taylor","//www.wikidata.org/wiki/Q93421326","American politician","Jack Taylor",NA,"Y"
"4889","Q61741890","Thomas Davey","//www.wikidata.org/wiki/Q61741890","Australian politician","Thomas Charles Davey","Thomas Charles Davey","Y"
"4890","Q75603725","George Francis Moore","//www.wikidata.org/wiki/Q75603725","(1832-1881)","George Francis Moore",NA,"Y"
"4891","Q34930597","Bernard McCarthy O'Brien: The champ who was determined to excel.","//www.wikidata.org/wiki/Q34930597","scientific article","Bernard McCarthy O'Brien: The champ who was determined to excel.",NA,"Y"
"4892","Q7174837","Peter Isaacson","//www.wikidata.org/wiki/Q7174837","Australian pilot and publisher","Peter Stuart Isaacson","Peter Stuart Isaacson","Y"
"4893","Q58645410","Renfrey Burnard Potts 1925–2005","//www.wikidata.org/wiki/Q58645410",NA,"Renfrey Burnard Potts 1925–2005",NA,"Y"
"4894","Q2143941","Renfrey Potts","//www.wikidata.org/wiki/Q2143941","Australian mathematician","Renfrey Burnard Potts","Renfrey Burnard Potts","Y"
"4895","Q27868332","James William Hunter","//www.wikidata.org/wiki/Q27868332",NA,"James William Hunter",NA,"Y"
"4896","Q6249788","John Mulvaney","//www.wikidata.org/wiki/Q6249788","Australian archaeologist","Derek John Mulvaney","Derek John Mulvaney","Y"
"4897","Q75502073","Robert Culverwell","//www.wikidata.org/wiki/Q75502073","Peerage person ID=180483","Robert Culverwell",NA,"Y"
"4898","Q75634268","Robert Culverwell","//www.wikidata.org/wiki/Q75634268","Peerage person ID=260222","Robert Culverwell",NA,"Y"
"4899","Q15429566","Bill Peach","//www.wikidata.org/wiki/Q15429566","Australian television presenter and journalist","William Norman Peach","William Norman Peach","Y"
"4900","Q19936242","Richard A. Eggleton","//www.wikidata.org/wiki/Q19936242","Australian geologist","Tony Eggleton","Tony Eggleton","Y"
"4901","Q7822278","Tony Eggleton","//www.wikidata.org/wiki/Q7822278","Australian political consultant","Tony Eggleton",NA,"Y"
"4902","Q666154","Sidney Robinson","//www.wikidata.org/wiki/Q666154","athletics competitor","Sidney Robinson",NA,"Y"
"4903","Q7509311","Sidney Robinson","//www.wikidata.org/wiki/Q7509311","British politician","Sidney Robinson",NA,"Y"
"4904","Q7509308","Sidney Robinson","//www.wikidata.org/wiki/Q7509308","Wikimedia disambiguation page","Sidney Robinson",NA,"Y"
"4905","Q7363610","Ron Casey","//www.wikidata.org/wiki/Q7363610","Australian broadcaster","Ronald Patrick Casey","Ronald Patrick Casey","Y"
"4906","Q3339675","Nicholas Shehadie","//www.wikidata.org/wiki/Q3339675","Australian rugby union player, mayor of Sydney","Nicholas Michael Shehadie","Nicholas Michael Shehadie","Y"
"4907","Q600759","J. J. C. Smart","//www.wikidata.org/wiki/Q600759","Australian philosopher and academic","John Jamieson Carswell Smart","John Jamieson Carswell Smart","Y"
"4908","Q16089710","Hal Wootten","//www.wikidata.org/wiki/Q16089710","Australian jurist","John Halden Wootten","John Halden Wootten","Y"
"4909","Q15504776","Basil Hetzel","//www.wikidata.org/wiki/Q15504776","Australian medical researcher","Basil Hetzel",NA,"Y"
"4910","Q43896771","Basil Hetzel Institute","//www.wikidata.org/wiki/Q43896771","facility in Woodville, Australia","Basil Hetzel Institute",NA,"Y"
"4911","Q44024401","Basil Hetzel: vanquishing iodine deficiency disorders.","//www.wikidata.org/wiki/Q44024401","scientific article","Basil Hetzel: vanquishing iodine deficiency disorders.",NA,"Y"
"4912","Q51818041","Geoffrey Kellerman","//www.wikidata.org/wiki/Q51818041","Australian biochemist","Geoffrey Milton Kellerman","Geoffrey Milton Kellerman","Y"
"4913","Q28324812","Gillian Turner","//www.wikidata.org/wiki/Q28324812","researcher","Gillian Turner",NA,"Y"
"4914","Q57908543","Gillian Turner","//www.wikidata.org/wiki/Q57908543","researcher, ORCID id # 0000-0002-3728-3302","Gillian Turner",NA,"Y"
"4915","Q66124279","Gillian Turner","//www.wikidata.org/wiki/Q66124279","American journalist","Gillian Turner",NA,"Y"
"4916","Q76343184","Gillian Turner-Warwick","//www.wikidata.org/wiki/Q76343184","Peerage person ID=702220","Gillian Turner-Warwick",NA,"Y"
"4917","Q63917781","Gillian Turner's Files (NAID 26148819)","//www.wikidata.org/wiki/Q63917781","series in the National Archives and Records Administration's holdings","Gillian Turner's Files (NAID 26148819)",NA,"Y"
"4918","Q63907003","Gillian Turner's Subject Files (NAID 85713723)","//www.wikidata.org/wiki/Q63907003","series in the National Archives and Records Administration's holdings","Gillian Turner's Subject Files (NAID 85713723)",NA,"Y"
"4919","Q6204942","Joan Child","//www.wikidata.org/wiki/Q6204942","Australian politician","Joan Child",NA,"Y"
"4920","Q5561893","Gill James","//www.wikidata.org/wiki/Q5561893","Australian politician","Gillian Hilma James","Gillian Hilma James","Y"
"4921","Q7648344","Susan Ryan","//www.wikidata.org/wiki/Q7648344","Australian  politician","Susan Maree Ryan","Susan Maree Ryan","Y"
"4922","Q7363676","Ron Davies","//www.wikidata.org/wiki/Q7363676","Australian politician","Ronald Davies","Ronald Davies","Y"
"4923","Q75873965","Ronald Davies","//www.wikidata.org/wiki/Q75873965","born 1933","Ronald Davies",NA,"Y"
"4924","Q7364791","Ronald Davies","//www.wikidata.org/wiki/Q7364791","North Dakota jurist","Ronald Davies",NA,"Y"
"4925","Q30071980","Ronald B. Davies","//www.wikidata.org/wiki/Q30071980","economist (University College Dublin)","Ronald Davies","Ronald Davies","Y"
"4926","Q2165580","Ronald D. G. McKay","//www.wikidata.org/wiki/Q2165580","British molecular biologist","Ronald Davies Graham McKay","Ronald Davies Graham McKay","Y"
"4927","Q16856011","John Taylor","//www.wikidata.org/wiki/Q16856011","Australian public servant","John Casey Taylor","John Casey Taylor","Y"
"4928","Q981631","Jan Both","//www.wikidata.org/wiki/Q981631","painter from the Northern Netherlands","John Booth","John Booth","Y"
"4929","Q24075911","John Booth","//www.wikidata.org/wiki/Q24075911","bookbinder, printer, publisher and bookseller","John Booth",NA,"Y"
"4930","Q379856","John Booth","//www.wikidata.org/wiki/Q379856","English Formula One driver","John Booth",NA,"Y"
"4931","Q75774847","John Booth","//www.wikidata.org/wiki/Q75774847","(1360-1421)","John Booth",NA,"Y"
"4932","Q75774798","John Booth","//www.wikidata.org/wiki/Q75774798","died 1621","John Booth",NA,"Y"
"4933","Q75819441","John Booth","//www.wikidata.org/wiki/Q75819441","(1755-1830)","John Booth",NA,"Y"
